job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date,month,month_name
4062,Quantum Software Developer,Quantum Computing,Singapore,208902,Qiskit; Linear Algebra,Yes,Large,29-03-2025,3,March
4063,ML Researcher,Ai,Dubai,61913,Python; PyTorch,No,Large,16-06-2025,6,June
4064,AI Engineer,Ai,New York,113271,PyTorch; Python,No,Large,03-08-2025,8,August
4065,Sustainability Analyst,Green Tech,Singapore,87742,Energy Modeling; Climate Data Analysis,Yes,Small,21-10-2025,10,October
4066,ML Researcher,Ai,Dubai,167014,PyTorch; Python,No,Medium,03-12-2025,12,December
4067,Quantum Researcher,Quantum Computing,Tokyo,184852,Linear Algebra; Qiskit,No,Small,02-11-2025,11,November
4068,Quantum Software Developer,Quantum Computing,London,87614,Linear Algebra; Qiskit,Yes,Large,06-10-2025,10,October
4069,Data Scientist,Ai,London,192697,Python; TensorFlow,No,Small,23-06-2025,6,June
4070,Renewable Energy Engineer,Green Tech,Singapore,175200,Climate Data Analysis; Energy Modeling,No,Medium,23-03-2025,3,March
4071,Quantum Researcher,Quantum Computing,Berlin,131795,Quantum Algorithms; Linear Algebra,Yes,Large,11-10-2025,10,October
4072,Data Scientist,Ai,Singapore,55576,TensorFlow; PyTorch,No,Medium,28-03-2025,3,March
4073,Renewable Energy Engineer,Green Tech,New York,58007,Climate Data Analysis; Energy Modeling,No,Small,12-01-2025,1,January
4074,Renewable Energy Engineer,Green Tech,London,123674,Climate Data Analysis; Energy Modeling,Yes,Medium,09-05-2025,5,May
4075,ML Researcher,Ai,New York,235776,Python; PyTorch,Yes,Small,15-09-2025,9,September
4076,Smart Contract Engineer,Blockchain,Tokyo,74952,Rust; Ethereum,Yes,Small,21-01-2025,1,January
4077,Smart Contract Engineer,Blockchain,Tokyo,140356,Ethereum; Rust,No,Small,08-05-2025,5,May
4078,Smart Contract Engineer,Blockchain,New York,120082,Ethereum; Solidity,Yes,Small,02-09-2025,9,September
4079,Sustainability Analyst,Green Tech,New York,135675,Energy Modeling; Climate Data Analysis,No,Medium,16-02-2025,2,February
4080,ML Researcher,Ai,Dubai,220099,PyTorch; Python,No,Small,05-07-2025,7,July
4081,Sustainability Analyst,Green Tech,Berlin,179167,Energy Modeling; Climate Data Analysis,Yes,Small,27-05-2025,5,May
4082,Data Scientist,Ai,Tokyo,78250,Python; TensorFlow,Yes,Medium,25-01-2025,1,January
4083,Renewable Energy Engineer,Green Tech,Berlin,211717,Energy Modeling; Climate Data Analysis,No,Medium,14-02-2025,2,February
4084,Quantum Software Developer,Quantum Computing,London,161264,Qiskit; Quantum Algorithms,Yes,Large,03-02-2025,2,February
4085,Blockchain Developer,Blockchain,Singapore,235305,Rust; Ethereum,No,Small,21-03-2025,3,March
4086,AI Engineer,Ai,New York,100206,TensorFlow; PyTorch,Yes,Small,19-08-2025,8,August
4087,Renewable Energy Engineer,Green Tech,Dubai,192892,Energy Modeling; Climate Data Analysis,No,Large,17-07-2025,7,July
4088,Sustainability Analyst,Green Tech,Singapore,132025,Energy Modeling; Climate Data Analysis,No,Medium,20-11-2025,11,November
4089,Blockchain Developer,Blockchain,Berlin,112592,Ethereum; Rust,Yes,Small,23-01-2025,1,January
4090,Renewable Energy Engineer,Green Tech,Dubai,123366,Climate Data Analysis; Energy Modeling,Yes,Small,12-10-2025,10,October
4091,Smart Contract Engineer,Blockchain,Berlin,67523,Solidity; Rust,No,Medium,29-03-2025,3,March
4092,Renewable Energy Engineer,Green Tech,Dubai,107551,Climate Data Analysis; Energy Modeling,Yes,Small,01-09-2025,9,September
4093,Quantum Researcher,Quantum Computing,New York,53324,Qiskit; Linear Algebra,No,Large,29-08-2025,8,August
4094,Quantum Software Developer,Quantum Computing,Dubai,69885,Qiskit; Quantum Algorithms,No,Large,05-08-2025,8,August
4095,Quantum Researcher,Quantum Computing,Dubai,193509,Quantum Algorithms; Qiskit,No,Large,13-10-2025,10,October
4096,Quantum Software Developer,Quantum Computing,New York,100480,Quantum Algorithms; Qiskit,No,Large,23-03-2025,3,March
4097,Sustainability Analyst,Green Tech,Tokyo,207550,Energy Modeling; Climate Data Analysis,Yes,Large,28-05-2025,5,May
4098,Blockchain Developer,Blockchain,New York,171780,Solidity; Rust,Yes,Small,27-03-2025,3,March
4099,Quantum Software Developer,Quantum Computing,London,110836,Quantum Algorithms; Linear Algebra,No,Large,25-01-2025,1,January
4100,Data Scientist,Ai,Berlin,92001,PyTorch; TensorFlow,No,Medium,29-06-2025,6,June
4101,Quantum Researcher,Quantum Computing,Tokyo,76491,Qiskit; Quantum Algorithms,Yes,Medium,05-10-2025,10,October
4102,Quantum Software Developer,Quantum Computing,London,166245,Linear Algebra; Qiskit,No,Medium,02-07-2025,7,July
4103,Renewable Energy Engineer,Green Tech,Singapore,92685,Energy Modeling; Climate Data Analysis,Yes,Large,23-11-2025,11,November
4104,Sustainability Analyst,Green Tech,Berlin,180799,Energy Modeling; Climate Data Analysis,Yes,Medium,12-08-2025,8,August
4105,Data Scientist,Ai,Singapore,118262,PyTorch; Python,Yes,Medium,28-02-2025,2,February
4106,Blockchain Developer,Blockchain,New York,56501,Rust; Ethereum,No,Small,28-05-2025,5,May
4107,Blockchain Developer,Blockchain,Dubai,168479,Rust; Solidity,No,Large,26-10-2025,10,October
4108,Data Scientist,Ai,London,175813,Python; TensorFlow,Yes,Large,08-04-2025,4,April
4109,Quantum Software Developer,Quantum Computing,Berlin,154445,Quantum Algorithms; Qiskit,No,Small,24-04-2025,4,April
4110,Blockchain Developer,Blockchain,Tokyo,95348,Ethereum; Rust,No,Medium,10-08-2025,8,August
4111,Smart Contract Engineer,Blockchain,Berlin,163813,Solidity; Ethereum,No,Small,06-08-2025,8,August
4112,Quantum Software Developer,Quantum Computing,New York,244726,Quantum Algorithms; Qiskit,Yes,Medium,29-09-2025,9,September
4113,Blockchain Developer,Blockchain,Tokyo,232155,Ethereum; Rust,Yes,Large,07-05-2025,5,May
4114,Blockchain Developer,Blockchain,Dubai,147786,Solidity; Ethereum,Yes,Small,23-07-2025,7,July
4115,Quantum Researcher,Quantum Computing,Berlin,157839,Linear Algebra; Qiskit,Yes,Medium,14-05-2025,5,May
4116,Renewable Energy Engineer,Green Tech,New York,248086,Climate Data Analysis; Energy Modeling,No,Small,20-02-2025,2,February
4117,Quantum Software Developer,Quantum Computing,Singapore,180199,Qiskit; Quantum Algorithms,Yes,Large,06-06-2025,6,June
4118,ML Researcher,Ai,New York,102836,TensorFlow; PyTorch,No,Medium,13-06-2025,6,June
4119,Quantum Researcher,Quantum Computing,Dubai,235692,Linear Algebra; Qiskit,Yes,Medium,20-10-2025,10,October
4120,Smart Contract Engineer,Blockchain,Tokyo,183165,Solidity; Rust,Yes,Small,24-09-2025,9,September
4121,AI Engineer,Ai,Singapore,64827,PyTorch; TensorFlow,Yes,Large,23-12-2025,12,December
4122,Quantum Software Developer,Quantum Computing,Dubai,107428,Quantum Algorithms; Qiskit,Yes,Large,30-07-2025,7,July
4123,Data Scientist,Ai,Berlin,189933,PyTorch; Python,Yes,Small,05-09-2025,9,September
4124,Renewable Energy Engineer,Green Tech,Tokyo,142719,Energy Modeling; Climate Data Analysis,No,Large,05-02-2025,2,February
4125,Data Scientist,Ai,New York,180695,TensorFlow; PyTorch,Yes,Large,10-03-2025,3,March
4126,ML Researcher,Ai,Dubai,87944,TensorFlow; Python,No,Small,15-07-2025,7,July
4127,Quantum Researcher,Quantum Computing,London,177160,Qiskit; Quantum Algorithms,No,Small,26-04-2025,4,April
4128,AI Engineer,Ai,Berlin,235050,Python; PyTorch,No,Large,19-04-2025,4,April
4129,Smart Contract Engineer,Blockchain,Dubai,218167,Ethereum; Solidity,No,Large,27-04-2025,4,April
4130,Quantum Researcher,Quantum Computing,New York,249626,Quantum Algorithms; Linear Algebra,Yes,Medium,17-06-2025,6,June
4131,Data Scientist,Ai,Tokyo,202532,TensorFlow; PyTorch,No,Large,16-02-2025,2,February
4132,Blockchain Developer,Blockchain,New York,226169,Solidity; Ethereum,No,Small,10-11-2025,11,November
4133,Sustainability Analyst,Green Tech,New York,244795,Climate Data Analysis; Energy Modeling,Yes,Small,03-12-2025,12,December
4134,Quantum Software Developer,Quantum Computing,Berlin,226886,Quantum Algorithms; Qiskit,No,Small,30-07-2025,7,July
4135,Smart Contract Engineer,Blockchain,New York,83176,Rust; Solidity,No,Medium,17-11-2025,11,November
4136,Quantum Software Developer,Quantum Computing,Tokyo,125400,Quantum Algorithms; Linear Algebra,Yes,Medium,11-04-2025,4,April
4137,Smart Contract Engineer,Blockchain,Berlin,192334,Ethereum; Rust,Yes,Large,23-07-2025,7,July
4138,ML Researcher,Ai,Berlin,143227,PyTorch; Python,No,Small,17-03-2025,3,March
4139,Renewable Energy Engineer,Green Tech,Tokyo,143616,Climate Data Analysis; Energy Modeling,Yes,Medium,18-07-2025,7,July
4140,Sustainability Analyst,Green Tech,Berlin,81267,Energy Modeling; Climate Data Analysis,No,Medium,03-05-2025,5,May
4141,Quantum Software Developer,Quantum Computing,London,60501,Qiskit; Quantum Algorithms,Yes,Small,24-06-2025,6,June
4142,Quantum Software Developer,Quantum Computing,Dubai,99939,Linear Algebra; Quantum Algorithms,Yes,Large,24-07-2025,7,July
4143,Blockchain Developer,Blockchain,London,238436,Rust; Solidity,No,Small,06-04-2025,4,April
4144,Smart Contract Engineer,Blockchain,Dubai,175355,Ethereum; Solidity,Yes,Large,20-10-2025,10,October
4145,Data Scientist,Ai,Dubai,120617,TensorFlow; PyTorch,Yes,Small,02-07-2025,7,July
4146,Renewable Energy Engineer,Green Tech,London,235792,Climate Data Analysis; Energy Modeling,Yes,Medium,06-04-2025,4,April
4147,ML Researcher,Ai,London,106609,TensorFlow; PyTorch,No,Large,02-10-2025,10,October
4148,ML Researcher,Ai,Tokyo,107384,TensorFlow; Python,Yes,Medium,17-10-2025,10,October
4149,Blockchain Developer,Blockchain,Dubai,211619,Rust; Solidity,No,Large,22-02-2025,2,February
4150,Blockchain Developer,Blockchain,Singapore,136417,Rust; Solidity,No,Large,23-04-2025,4,April
4151,AI Engineer,Ai,London,200703,TensorFlow; Python,No,Medium,10-08-2025,8,August
4152,Smart Contract Engineer,Blockchain,London,197232,Rust; Ethereum,Yes,Small,13-06-2025,6,June
4153,Quantum Researcher,Quantum Computing,Tokyo,214011,Qiskit; Quantum Algorithms,Yes,Large,27-10-2025,10,October
4154,Sustainability Analyst,Green Tech,Singapore,234511,Energy Modeling; Climate Data Analysis,Yes,Large,02-09-2025,9,September
4155,AI Engineer,Ai,Tokyo,182321,Python; PyTorch,Yes,Small,05-10-2025,10,October
4156,Sustainability Analyst,Green Tech,Dubai,118252,Energy Modeling; Climate Data Analysis,Yes,Medium,24-01-2025,1,January
4157,Data Scientist,Ai,Singapore,203042,TensorFlow; Python,No,Medium,09-07-2025,7,July
4158,Sustainability Analyst,Green Tech,Singapore,237751,Energy Modeling; Climate Data Analysis,No,Large,12-09-2025,9,September
4159,Smart Contract Engineer,Blockchain,Tokyo,69637,Ethereum; Rust,Yes,Medium,17-08-2025,8,August
4160,Blockchain Developer,Blockchain,London,156426,Rust; Solidity,Yes,Small,16-11-2025,11,November
4161,Quantum Software Developer,Quantum Computing,Tokyo,213516,Qiskit; Quantum Algorithms,No,Small,07-01-2025,1,January
4162,Renewable Energy Engineer,Green Tech,Tokyo,231374,Climate Data Analysis; Energy Modeling,Yes,Medium,12-08-2025,8,August
4163,Renewable Energy Engineer,Green Tech,Dubai,122074,Climate Data Analysis; Energy Modeling,Yes,Medium,09-06-2025,6,June
4164,Quantum Researcher,Quantum Computing,Dubai,80074,Linear Algebra; Qiskit,No,Small,03-11-2025,11,November
4165,ML Researcher,Ai,Berlin,213237,Python; PyTorch,Yes,Large,29-12-2025,12,December
4166,Sustainability Analyst,Green Tech,Singapore,191354,Energy Modeling; Climate Data Analysis,Yes,Small,29-12-2025,12,December
4167,Blockchain Developer,Blockchain,Singapore,207232,Rust; Ethereum,Yes,Medium,18-06-2025,6,June
4168,Smart Contract Engineer,Blockchain,New York,113300,Ethereum; Rust,No,Large,06-07-2025,7,July
4169,AI Engineer,Ai,Singapore,219057,TensorFlow; Python,Yes,Medium,12-08-2025,8,August
4170,Quantum Software Developer,Quantum Computing,London,93093,Linear Algebra; Quantum Algorithms,Yes,Medium,30-10-2025,10,October
4171,Quantum Software Developer,Quantum Computing,Singapore,77941,Qiskit; Quantum Algorithms,Yes,Small,07-09-2025,9,September
4172,Sustainability Analyst,Green Tech,Dubai,171862,Climate Data Analysis; Energy Modeling,No,Large,04-07-2025,7,July
4173,Renewable Energy Engineer,Green Tech,Singapore,87036,Energy Modeling; Climate Data Analysis,Yes,Medium,24-07-2025,7,July
4174,Quantum Software Developer,Quantum Computing,Singapore,206074,Linear Algebra; Quantum Algorithms,No,Large,14-10-2025,10,October
4175,Smart Contract Engineer,Blockchain,Tokyo,117887,Ethereum; Solidity,No,Small,12-12-2025,12,December
4176,AI Engineer,Ai,Tokyo,93729,Python; TensorFlow,No,Small,17-11-2025,11,November
4177,Quantum Researcher,Quantum Computing,Tokyo,156451,Qiskit; Linear Algebra,Yes,Large,31-05-2025,5,May
4178,Sustainability Analyst,Green Tech,Dubai,228086,Climate Data Analysis; Energy Modeling,No,Small,29-12-2025,12,December
4179,Sustainability Analyst,Green Tech,Tokyo,66658,Climate Data Analysis; Energy Modeling,Yes,Small,16-01-2025,1,January
4180,Data Scientist,Ai,New York,102626,PyTorch; TensorFlow,Yes,Medium,29-05-2025,5,May
4181,Smart Contract Engineer,Blockchain,London,79970,Ethereum; Rust,No,Small,09-01-2025,1,January
4182,Data Scientist,Ai,Berlin,240215,Python; PyTorch,No,Small,27-10-2025,10,October
4183,Data Scientist,Ai,London,51218,TensorFlow; Python,No,Small,14-10-2025,10,October
4184,AI Engineer,Ai,London,221758,PyTorch; TensorFlow,No,Large,27-01-2025,1,January
4185,Quantum Software Developer,Quantum Computing,Singapore,153570,Linear Algebra; Qiskit,Yes,Small,24-03-2025,3,March
4186,Sustainability Analyst,Green Tech,Singapore,232133,Climate Data Analysis; Energy Modeling,No,Small,25-06-2025,6,June
4187,Smart Contract Engineer,Blockchain,New York,53281,Rust; Solidity,No,Small,21-12-2025,12,December
4188,Blockchain Developer,Blockchain,London,85797,Solidity; Ethereum,Yes,Large,08-02-2025,2,February
4189,Smart Contract Engineer,Blockchain,Tokyo,98693,Ethereum; Solidity,No,Medium,09-10-2025,10,October
4190,Quantum Researcher,Quantum Computing,Berlin,202321,Linear Algebra; Quantum Algorithms,Yes,Small,26-07-2025,7,July
4191,AI Engineer,Ai,London,196665,Python; PyTorch,No,Small,01-01-2025,1,January
4192,Quantum Software Developer,Quantum Computing,Singapore,173604,Quantum Algorithms; Qiskit,No,Medium,07-09-2025,9,September
4193,ML Researcher,Ai,London,242113,TensorFlow; PyTorch,No,Large,06-01-2025,1,January
4194,AI Engineer,Ai,Singapore,232746,PyTorch; Python,No,Large,21-11-2025,11,November
4195,Sustainability Analyst,Green Tech,Berlin,201362,Energy Modeling; Climate Data Analysis,No,Large,12-06-2025,6,June
4196,Renewable Energy Engineer,Green Tech,London,85757,Climate Data Analysis; Energy Modeling,Yes,Medium,12-08-2025,8,August
4197,Quantum Researcher,Quantum Computing,Singapore,151165,Qiskit; Linear Algebra,No,Large,22-11-2025,11,November
4198,Quantum Software Developer,Quantum Computing,Singapore,127348,Linear Algebra; Qiskit,No,Large,27-05-2025,5,May
4199,Sustainability Analyst,Green Tech,New York,243990,Energy Modeling; Climate Data Analysis,No,Medium,29-09-2025,9,September
4200,ML Researcher,Ai,Dubai,233218,TensorFlow; Python,No,Medium,02-04-2025,4,April
4201,Quantum Software Developer,Quantum Computing,Singapore,222997,Quantum Algorithms; Qiskit,No,Small,22-04-2025,4,April
4202,AI Engineer,Ai,Singapore,193775,Python; PyTorch,Yes,Small,10-03-2025,3,March
4203,ML Researcher,Ai,London,53949,PyTorch; TensorFlow,Yes,Large,21-06-2025,6,June
4204,AI Engineer,Ai,London,175439,TensorFlow; PyTorch,No,Large,18-09-2025,9,September
4205,AI Engineer,Ai,Tokyo,108413,PyTorch; TensorFlow,Yes,Large,04-11-2025,11,November
4206,Quantum Software Developer,Quantum Computing,Tokyo,239129,Linear Algebra; Quantum Algorithms,Yes,Medium,11-01-2025,1,January
4207,AI Engineer,Ai,Singapore,53003,PyTorch; TensorFlow,Yes,Large,28-07-2025,7,July
4208,Renewable Energy Engineer,Green Tech,Tokyo,148056,Climate Data Analysis; Energy Modeling,No,Large,06-04-2025,4,April
4209,Renewable Energy Engineer,Green Tech,Tokyo,232225,Energy Modeling; Climate Data Analysis,No,Large,14-11-2025,11,November
4210,Blockchain Developer,Blockchain,New York,154973,Solidity; Rust,Yes,Medium,28-10-2025,10,October
4211,Renewable Energy Engineer,Green Tech,Tokyo,122118,Energy Modeling; Climate Data Analysis,No,Medium,28-12-2025,12,December
4212,AI Engineer,Ai,New York,117965,Python; TensorFlow,Yes,Medium,15-04-2025,4,April
4213,ML Researcher,Ai,London,50772,Python; PyTorch,Yes,Medium,20-06-2025,6,June
4214,Blockchain Developer,Blockchain,Singapore,132205,Rust; Solidity,No,Small,04-02-2025,2,February
4215,Smart Contract Engineer,Blockchain,Singapore,231146,Solidity; Ethereum,Yes,Medium,22-05-2025,5,May
4216,Smart Contract Engineer,Blockchain,Dubai,94233,Solidity; Ethereum,No,Medium,21-12-2025,12,December
4217,Sustainability Analyst,Green Tech,New York,99041,Energy Modeling; Climate Data Analysis,Yes,Small,09-01-2025,1,January
4218,Quantum Software Developer,Quantum Computing,Singapore,183804,Quantum Algorithms; Linear Algebra,No,Small,10-02-2025,2,February
4219,Smart Contract Engineer,Blockchain,Dubai,144407,Solidity; Ethereum,No,Medium,28-05-2025,5,May
4220,Sustainability Analyst,Green Tech,Dubai,188438,Climate Data Analysis; Energy Modeling,Yes,Medium,07-01-2025,1,January
4221,Renewable Energy Engineer,Green Tech,Dubai,115140,Climate Data Analysis; Energy Modeling,Yes,Small,18-05-2025,5,May
4222,Renewable Energy Engineer,Green Tech,Singapore,208586,Energy Modeling; Climate Data Analysis,No,Small,29-12-2025,12,December
4223,Quantum Software Developer,Quantum Computing,Dubai,70656,Linear Algebra; Quantum Algorithms,Yes,Medium,18-08-2025,8,August
4224,Data Scientist,Ai,Tokyo,74180,PyTorch; TensorFlow,Yes,Small,27-06-2025,6,June
4225,Quantum Software Developer,Quantum Computing,Berlin,161552,Linear Algebra; Quantum Algorithms,Yes,Small,28-05-2025,5,May
4226,Quantum Software Developer,Quantum Computing,Dubai,230817,Quantum Algorithms; Qiskit,No,Small,10-12-2025,12,December
4227,Renewable Energy Engineer,Green Tech,Tokyo,54830,Climate Data Analysis; Energy Modeling,Yes,Small,28-05-2025,5,May
4228,Smart Contract Engineer,Blockchain,Dubai,58238,Solidity; Ethereum,Yes,Small,13-02-2025,2,February
4229,Blockchain Developer,Blockchain,Singapore,186413,Ethereum; Rust,Yes,Medium,08-02-2025,2,February
4230,Quantum Software Developer,Quantum Computing,Berlin,119182,Linear Algebra; Qiskit,No,Small,18-03-2025,3,March
4231,Renewable Energy Engineer,Green Tech,Tokyo,231076,Energy Modeling; Climate Data Analysis,Yes,Medium,21-01-2025,1,January
4232,Smart Contract Engineer,Blockchain,Tokyo,60460,Ethereum; Solidity,No,Small,15-04-2025,4,April
4233,Blockchain Developer,Blockchain,Tokyo,135347,Ethereum; Rust,No,Medium,10-07-2025,7,July
4234,Renewable Energy Engineer,Green Tech,Berlin,210778,Energy Modeling; Climate Data Analysis,No,Large,08-06-2025,6,June
4235,ML Researcher,Ai,London,121507,TensorFlow; PyTorch,No,Small,14-01-2025,1,January
4236,Smart Contract Engineer,Blockchain,Dubai,195806,Ethereum; Solidity,No,Large,21-11-2025,11,November
